"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"6XJMRUHC","book","1730","","L'Allemagne : Dressée sur les Observations de Tycho-Brahé de Kepler, de Snellius, sur celles de Messieur de l'Academie Royale des Sciences &c. sur Zeiller, et autres Auteurs, anciens ou modernes ; Avec Privilege","","","","","","","1730","2019-02-13 17:27:30","2019-02-13 17:29:32","","","1 Kt.","","","","","","","","","","Cóvens & Mortier","Amsterdam","","","","","","","","","<p>Autopsie nach Ex. der UB Greifswald</p>; <p>Autopsie nach Ex. der UB Greifswald</p>; <p>Autopsie nach Ex. der UB Greifswald</p>; <p>Autopsie nach Ex. der UB Greifswald</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Maßstab in graph. Form (Lieües Communes d&apos;Allemagne, Lieües Communes de France)</p>; <p>Maßstab in graph. Form (Lieües Communes d&apos;Allemagne, Lieües Communes de France)</p>; <p>Maßstab in graph. Form (Lieües Communes d&apos;Allemagne, Lieües Communes de France)</p>; <p>Maßstab in graph. Form (Lieües Communes d&apos;Allemagne, Lieües Communes de France)</p>; <p>Parallelt. als Kopft. - Titelkartusche unten links, Maßstabskartusche unten rechts. - Mit Kt.-Netz</p>; <p>Parallelt. als Kopft. - Titelkartusche unten links, Maßstabskartusche unten rechts. - Mit Kt.-Netz</p>; <p>Parallelt. als Kopft. - Titelkartusche unten links, Maßstabskartusche unten rechts. - Mit Kt.-Netz</p>; <p>Parallelt. als Kopft. - Titelkartusche unten links, Maßstabskartusche unten rechts. - Mit Kt.-Netz</p>; <p>TIFF, 400 dpi, Farbe; Digitalisierungsvorgabe: Primärausgabe</p>; <p>TIFF, 400 dpi, Farbe; Digitalisierungsvorgabe: Primärausgabe</p>; <p>Universitätsbibliothek Greifswald</p>; <p>Universitätsbibliothek Greifswald</p>; <p>Vorlageform des Erscheinungsvermerks: A Amsterdam, Chez I. Cóvens &amp; C. Mortier</p>; <p>Vorlageform des Erscheinungsvermerks: A Amsterdam, Chez I. Cóvens &amp; C. Mortier</p>; <p>Vorlageform des Erscheinungsvermerks: A Amsterdam, Chez I. Cóvens &amp; C. Mortier</p>; <p>Vorlageform des Erscheinungsvermerks: A Amsterdam, Chez I. Cóvens &amp; C. Mortier</p>","","","","","L'Isle, Guillaume de; Sanson, Nicolas; Cóvens, Jean; Mortier, Corneille","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ZLGWYCE","book","1730","","Carte De Moscovie : A Son Excellence Monseigneur André Artémonidès De Matveof Ministre d'Etat de sa Majesté Csariénne L'Empereur des Russes, Son Lieutenant g[é]n[ér]al en la Principauté de Jaroslavie, et Son Ambassadeur Plenipotentiaire aupréz du Roi Tres Chrêtien, et aupréz des Etats généraux des Provinces Unies ; Avec Privil.","","","","","","","1730","2019-02-13 17:27:29","2019-02-13 17:29:31","","","1 Kt. auf 2 Bl.","","","","","","","","","","Cóvens et Mortier","Amsterdam","","","","","","","","","<p>Autopsie nach Ex. der UB Greifswald</p>; <p>Autopsie nach Ex. der UB Greifswald</p>; <p>Autopsie nach Ex. der UB Greifswald</p>; <p>Autopsie nach Ex. der UB Greifswald</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Maßstab in graph. Form (Verstes ou Milles de Moscovie, Lieues communes de Pologne). - Mit Kt.-Netz</p>; <p>Maßstab in graph. Form (Verstes ou Milles de Moscovie, Lieues communes de Pologne). - Mit Kt.-Netz</p>; <p>Maßstab in graph. Form (Verstes ou Milles de Moscovie, Lieues communes de Pologne). - Mit Kt.-Netz</p>; <p>Maßstab in graph. Form (Verstes ou Milles de Moscovie, Lieues communes de Pologne). - Mit Kt.-Netz</p>; <p>TIFF, 400 dpi, Farbe; Digitalisierungsvorgabe: Primärausgabe</p>; <p>TIFF, 400 dpi, Farbe; Digitalisierungsvorgabe: Primärausgabe</p>; <p>Titelkartusche oben rechts, Maßstabskartusche unten links</p>; <p>Titelkartusche oben rechts, Maßstabskartusche unten links</p>; <p>Titelkartusche oben rechts, Maßstabskartusche unten links</p>; <p>Titelkartusche oben rechts, Maßstabskartusche unten links</p>; <p>Universitätsbibliothek Greifswald</p>; <p>Universitätsbibliothek Greifswald</p>; <p>Vorlageform der Veröffentlichungsangabe: A Amsterdam Chez Iean Cóvens et Corneille Mortier</p>; <p>Vorlageform der Veröffentlichungsangabe: A Amsterdam Chez Iean Cóvens et Corneille Mortier</p>; <p>Vorlageform der Veröffentlichungsangabe: A Amsterdam Chez Iean Cóvens et Corneille Mortier</p>; <p>Vorlageform der Veröffentlichungsangabe: A Amsterdam Chez Iean Cóvens et Corneille Mortier</p>","","","","","L'Isle, Guillaume de; Cóvens, Jean; Mortier, Corneille","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7UDVI3VF","book","1730","","Carte exacte des Postes et Routes de L'Empire D'Allemagne Divisée en ses Cercles : Aves Privilege","","","","","","","1730","2019-02-13 17:27:29","2020-01-28 14:05:38","","","1 Kt.","","","","","","","","","","Cóvens & Mortier","Amsterdam","","","","","","","","","<p>Autopsie nach Ex. der UB Greifswald</p>; <p>Autopsie nach Ex. der UB Greifswald</p>; <p>Autopsie nach Ex. der UB Greifswald</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Maßstab in graph. Form (Lieües Communes d&apos;Allemagne, Lieües Communes de France)</p>; <p>Maßstab in graph. Form (Lieües Communes d&apos;Allemagne, Lieües Communes de France)</p>; <p>Maßstab in graph. Form (Lieües Communes d&apos;Allemagne, Lieües Communes de France)</p>; <p>Maßstab in graph. Form (Lieües Communes d&apos;Allemagne, Lieües Communes de France)</p>; <p>TIFF, 400 dpi, Farbe; Digitalisierungsvorgabe: Primärausgabe</p>; <p>TIFF, 400 dpi, Farbe; Digitalisierungsvorgabe: Primärausgabe</p>; <p>Titel oben, Parallelt. oben links, Maßstabskartusche unten links. - Ohne Kt.-Netz und Randgraduierung</p>; <p>Titel oben, Parallelt. oben links, Maßstabskartusche unten links. - Ohne Kt.-Netz und Randgraduierung</p>; <p>Titel oben, Parallelt. oben links, Maßstabskartusche unten links. - Ohne Kt.-Netz und Randgraduierung</p>; <p>Titel oben, Parallelt. oben links, Maßstabskartusche unten links. - Ohne Kt.-Netz und Randgraduierung</p>; <p>Universitätsbibliothek Greifswald</p>; <p>Universitätsbibliothek Greifswald</p>; <p>Vorlageform der Veröffentlichungsangabe: A Amsterdam Chez Iean Cóvens &amp; Corneille Mortier</p>; <p>Vorlageform der Veröffentlichungsangabe: A Amsterdam Chez Iean Cóvens &amp; Corneille Mortier</p>; <p>Vorlageform der Veröffentlichungsangabe: A Amsterdam Chez Iean Cóvens &amp; Corneille Mortier</p>","","","Postal routes","","Cóvens, Jean; Mortier, Corneille","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7WIUVBI5","book","1730","Bodenehr, Gabriel","Nimes oder Nemausus","","","","","","","1730","2019-02-13 17:27:28","2019-02-13 17:29:27","","","1 Karte","","","","","","","","","","Gabriel Bodenehr excud.","Aug. V.","","","","","","","","","<p>Erschienen in: Bodenehr, Gabriel: Anderer Theil des Tractats, so betitelt Force d&apos;Europe. - Augsburg : Bodenehr, [circa 1730]</p>; <p>Erschienen in: Bodenehr, Gabriel: Anderer Theil des Tractats, so betitelt Force d&apos;Europe. - Augsburg : Bodenehr, [circa 1730]</p>; <p>Mit Erläuterungen links auf dem Kartenrand</p>; <p>Mit Erläuterungen links auf dem Kartenrand</p>; <p>Oben rechts: &quot;71&quot;</p>; <p>Oben rechts: &quot;71&quot;</p>; <p>Ohne Kartennetz und Randgraduierung</p>; <p>Ohne Kartennetz und Randgraduierung</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BM7EEPGC","book","1730","Bodenehr, Gabriel","Narbonne","","","","","","","1730","2019-02-13 17:27:28","2019-02-13 17:29:27","","","1 Karte","","","","","","","","","","Gabriel Bodenehr exc.","Aug. Vind.","","","","","","","","","<p>Erschienen in: Bodenehr, Gabriel: Anderer Theil des Tractats, so betitelt Force d&apos;Europe. - Augsburg : Bodenehr, [circa 1730]</p>; <p>Erschienen in: Bodenehr, Gabriel: Anderer Theil des Tractats, so betitelt Force d&apos;Europe. - Augsburg : Bodenehr, [circa 1730]</p>; <p>Oben rechts: &quot;70&quot;</p>; <p>Oben rechts: &quot;70&quot;</p>; <p>Ohne Kartennetz und Randgraduierung</p>; <p>Ohne Kartennetz und Randgraduierung</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEU8PXUD","book","1730","Bodenehr, Gabriel","Minorca : Eine vo[n] den Balearischen Insulen auf dem Mittelländische[n] Meer vo[n] Majorica Ostwerts gelegen ...","","","","","","","1730","2019-02-13 17:27:27","2019-02-13 17:29:26","","","1 Karte","","","","","","","","","","Gabriel Bodenehr excud.","A.V.","","","","","","","","","<p>Bergzeichnung</p>; <p>Bergzeichnung</p>; <p>Erschienen in: Bodenehr, Gabriel: Anderer Theil des Tractats, so betitelt Force d&apos;Europe. - Augsburg : Bodenehr, [circa 1730]</p>; <p>Erschienen in: Bodenehr, Gabriel: Anderer Theil des Tractats, so betitelt Force d&apos;Europe. - Augsburg : Bodenehr, [circa 1730]</p>; <p>Maßstab in grafischer Form (Spanische Meilen). - Ohne Kartennetz und Randgraduierung</p>; <p>Maßstab in grafischer Form (Spanische Meilen). - Ohne Kartennetz und Randgraduierung</p>; <p>Oben rechts: &quot;65&quot;</p>; <p>Oben rechts: &quot;65&quot;</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3W37G9HA","webpage","","Pastoureau, Mireille; Bibliothèque Nationale Francaises","Science nautique et grandes découvertes: Atlas et cosmographies","BNF - les cartes marines","","","","http://expositions.bnf.fr/marine/arret/04-4.htm","","not dated","2019-12-06 15:02:04","2019-12-07 13:10:59","2019-12-06 15:02:04","","","","","","","Science nautique","","","","","","","","","","","","","","","","C:\Users\mobarget\Zotero\storage\AFBP339M\04-4.html","","Historical geography","","","","","Bibliothèque Nationale Francaises","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B3YAR6FG","webpage","","Rumsey, David","David Rumsey Map Collection","","","","","https://www.davidrumsey.com/publications/past-time-past-place","Book cover for Past Time, Past Place Past Time, Past Place is a pioneering text that shows how historians are using GIS technology to take a fresh look at t...","","2019-12-06 23:14:19","2019-12-07 13:10:13","2019-12-06 23:14:19","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\mobarget\Zotero\storage\EF52EHWZ\past-time-past-place.html","","Digital mapping","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GGIC6Y9Z","webpage","","","Common-place: Tales from the Vault: Historical Maps Online","","","","","https://www.common-place-archives.org/vol-03/no-04/tales/","","","2019-12-06 23:14:46","2019-12-07 13:10:13","2019-12-06 23:14:46","","","","","","","","","","","","","","","","","","","","","","","C:\Users\mobarget\Zotero\storage\QV2X79GR\tales.html; C:\Users\mobarget\Zotero\storage\AFFAB7GU\tales.html","","Digital mapping","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D6LV2LHB","webpage","2020","Jenny, Bernhard","MapAnalyst - Literature","Map Analyst - The Map Historian's Tool for the Analysis of Old Maps","","","","http://mapanalyst.org/literature.html","","2020-01-11","2019-12-06 23:15:46","2020-01-24 13:35:03","2019-12-06 23:15:46","","","","","","","","","","","","","","","","","","","","","","","C:\Users\mobarget\Zotero\storage\TAMEBH8H\literature.html","","Digital mapping","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2U3CL7YJ","webpage","","Jones, Sylvia","Research Guides: GIS and Map Data: GIS@SMU: GIS and Map Data","","","","","//guides.smu.edu/c.php?g=791133&p=5660904","Back to GIS@SMU","","2019-12-06 23:20:08","2019-12-07 13:09:45","2019-12-06 23:20:08","","","","","","","Research Guides","","","","","","","en","Copyright Southern Methodist University 2019","","","","","","","","C:\Users\mobarget\Zotero\storage\E9EPF2MU\gis-map-data.html","","Digital mapping","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TI4XWFNV","webpage","","","Petty’s Down Survey Barony Maps (1658-59) & ‘Hiberniae Delineatio’ County Map (1685)","","","","","http://www.clarelibrary.ie/eolas/coclare/maps/petty_maps.htm","","","2019-12-06 23:21:35","2019-12-07 13:08:47","2019-12-06 23:21:35","","","","","","","","","","","","","","","","","","","","","","","C:\Users\mobarget\Zotero\storage\9HITUKHT\petty_maps.html","","Historical geography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HZH8TJRW","webpage","","Armento, Greg","Research Guides: Maps and Geographic Information Systems: Historical Maps","","","","","//csulb.libguides.com/c.php?g=39178&p=249852","Maps and GIS","","2019-12-06 23:21:54","2019-12-07 13:08:16","2019-12-06 23:21:54","","","","","","","Research Guides","","","","","","","en","Copyright California State University, Long Beach 2019","","","","","","","","C:\Users\mobarget\Zotero\storage\SF6CVRKU\c.html","","Digital mapping","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
